plant       ,year        ,productivity
10475.000,84.000000,2875.2849
10475.000,85.000000,3161.3021
10476.000,81.000000,3987.1713
10476.000,82.000000,4258.5185
10476.000,83.000000,3985.8980
10476.000,84.000000,4139.6954
10476.000,85.000000,4143.2688
10476.000,86.000000,3880.0189
10476.000,87.000000,3949.9549
10476.000,88.000000,4202.0938
10476.000,89.000000,4014.8835
10476.000,90.000000,3948.2347
10476.000,91.000000,4101.3243
10477.000,83.000000,3770.2018
10477.000,84.000000,4523.7557
10477.000,85.000000,3908.6161
10477.000,90.000000,3754.9771
10477.000,91.000000,4161.0434
10478.000,81.000000,3837.5448
10478.000,82.000000,3543.5177
10478.000,83.000000,3144.4286
10478.000,84.000000,3416.1721
10478.000,85.000000,3171.8290
10478.000,86.000000,3225.0190
10479.000,81.000000,4403.4228
10479.000,82.000000,3915.5257
10479.000,83.000000,3857.4584
10479.000,84.000000,5073.8469
10479.000,85.000000,4615.5102
10479.000,86.000000,4110.9212
10479.000,87.000000,4348.2195
10479.000,88.000000,4982.1149
10479.000,89.000000,4957.1962
10479.000,90.000000,5317.1661
10479.000,91.000000,4995.6298
10480.000,81.000000,4625.8371
10480.000,82.000000,4183.7601
10480.000,83.000000,3939.8928
10480.000,84.000000,4030.9381
10480.000,85.000000,3764.0182
10480.000,86.000000,3173.7795
10480.000,87.000000,3937.5045
10480.000,88.000000,3264.4724
10480.000,89.000000,3147.3478
10480.000,90.000000,3306.7143
10480.000,91.000000,3977.0543
10481.000,81.000000,4402.0290
10481.000,82.000000,4312.2725
10481.000,83.000000,5047.4853
10481.000,84.000000,4936.5924
10481.000,85.000000,3760.7053
10481.000,86.000000,5265.8374
10481.000,87.000000,4714.8853
10481.000,88.000000,4870.8010
10481.000,89.000000,5799.6027
10481.000,90.000000,5225.9911
10481.000,91.000000,4890.2673
10482.000,81.000000,4394.5959
10482.000,82.000000,5122.3756
10482.000,83.000000,4274.6432
10482.000,84.000000,4554.3034
10482.000,85.000000,5178.1875
10482.000,86.000000,5170.9129
10482.000,87.000000,4925.2692
10482.000,88.000000,4881.6288
10482.000,89.000000,5124.6160
10482.000,90.000000,5363.5529
10482.000,91.000000,6600.2980
10483.000,81.000000,5308.6151
10483.000,82.000000,4532.9142
10483.000,83.000000,4629.0573
10483.000,84.000000,4768.5083
10483.000,85.000000,4788.5771
10483.000,86.000000,4559.2419
10483.000,87.000000,4716.1842
10483.000,88.000000,4383.0619
10483.000,89.000000,4482.0712
10483.000,90.000000,4526.5442
10483.000,91.000000,4608.9018
10484.000,81.000000,3340.9108
10484.000,82.000000,3339.4589
10484.000,83.000000,3397.0019
10484.000,84.000000,3172.8327
10484.000,85.000000,3871.4434
10484.000,86.000000,3555.8314
10484.000,87.000000,3182.5117
10484.000,88.000000,2610.8518
10484.000,89.000000,3091.6006
10484.000,90.000000,2673.9358
10484.000,91.000000,2395.0335
10485.000,81.000000,4001.1036
10485.000,82.000000,4204.2322
10485.000,83.000000,5375.3625
10485.000,84.000000,4238.6030
10485.000,85.000000,4553.0028
10485.000,86.000000,4205.8099
10485.000,87.000000,3755.1037
10485.000,88.000000,3952.1049
10485.000,89.000000,3813.4504
10485.000,90.000000,3569.7036
10485.000,91.000000,4535.3681
10486.000,81.000000,1353.6597
10486.000,82.000000,1351.1523
10486.000,83.000000,1402.5238
10486.000,84.000000,1569.6764
10486.000,85.000000,1551.5263
10486.000,86.000000,1516.6112
10486.000,87.000000,1546.7304
10486.000,88.000000,1621.8471
10487.000,81.000000,5120.8425
10487.000,82.000000,4004.2871
10487.000,83.000000,4388.8498
10487.000,84.000000,4458.7657
10487.000,85.000000,4212.5602
10487.000,86.000000,4343.4828
10487.000,87.000000,4625.0578
10487.000,88.000000,4116.5011
10488.000,81.000000,4311.3897
10488.000,82.000000,4367.1360
10488.000,83.000000,4379.0646
10488.000,84.000000,5321.8670
10488.000,85.000000,4755.1389
10488.000,86.000000,5773.6286
10488.000,87.000000,5736.9812
10488.000,88.000000,6720.0439
10488.000,89.000000,6212.4454
10488.000,90.000000,5331.8713
10488.000,91.000000,5916.0756
10489.000,81.000000,4529.2829
10489.000,82.000000,4368.3588
10489.000,83.000000,4462.1268
10489.000,84.000000,4370.3047
10489.000,85.000000,4660.5657
10489.000,86.000000,4305.5964
10489.000,87.000000,4278.8509
10489.000,88.000000,4354.2341
10489.000,89.000000,4381.4753
10489.000,90.000000,4388.7982
10489.000,91.000000,4751.1885
10490.000,81.000000,5708.1760
10490.000,82.000000,5389.6100
10490.000,83.000000,6189.7915
10490.000,84.000000,5336.6666
10490.000,85.000000,5623.9056
10490.000,86.000000,5432.0812
10490.000,87.000000,5801.6728
10490.000,88.000000,6893.9063
10490.000,89.000000,6587.8991
10491.000,81.000000,4309.9161
10491.000,82.000000,4354.5878
10491.000,83.000000,3906.0943
10491.000,84.000000,4418.3638
10491.000,85.000000,3899.9741
10491.000,86.000000,3786.1702
10491.000,87.000000,4201.3500
10491.000,88.000000,4961.2698
10491.000,89.000000,4655.5033
10491.000,90.000000,3332.4870
10492.000,81.000000,3752.0412
10492.000,82.000000,3943.5083
10492.000,83.000000,3344.5056
10492.000,84.000000,3633.2242
10492.000,85.000000,4093.9325
10492.000,86.000000,4147.7444
10492.000,87.000000,3556.9016
10492.000,88.000000,3650.2363
10492.000,89.000000,3542.2275
10492.000,90.000000,3457.3358
10492.000,91.000000,3466.5223
10493.000,81.000000,4862.6729
10493.000,82.000000,4234.7516
10493.000,83.000000,4599.3500
10493.000,84.000000,4480.2632
10493.000,85.000000,4272.6545
10493.000,86.000000,3838.5994
10493.000,87.000000,4191.9206
10493.000,88.000000,3799.9267
10493.000,89.000000,4177.6567
10493.000,90.000000,4061.8248
10493.000,91.000000,4013.0028
10494.000,81.000000,4299.2865
10494.000,82.000000,4086.7464
10494.000,83.000000,4431.4699
10494.000,84.000000,3223.4019
10494.000,85.000000,2693.8523
10495.000,81.000000,5245.2771
10495.000,82.000000,3882.3628
10495.000,83.000000,2962.2128
10495.000,84.000000,4758.3432
10495.000,85.000000,3950.1185
10495.000,86.000000,4938.1772
10495.000,87.000000,4054.8313
10495.000,88.000000,4049.8344
10495.000,89.000000,4410.3437
10495.000,90.000000,3693.9802
10495.000,91.000000,3588.2010
10496.000,81.000000,4068.1916
10496.000,82.000000,3862.9777
10496.000,83.000000,4473.6533
10496.000,84.000000,3823.7567
10496.000,85.000000,4039.3235
10496.000,86.000000,3374.4199
10496.000,87.000000,3610.7455
10496.000,88.000000,4343.9871
10496.000,89.000000,4327.0178
10496.000,90.000000,4648.1372
10496.000,91.000000,4603.0001
10497.000,81.000000,3847.9835
10497.000,82.000000,4394.5053
10497.000,83.000000,4330.2838
10497.000,84.000000,3396.6615
10497.000,85.000000,3449.0287
10497.000,86.000000,3844.8682
10497.000,87.000000,3694.9000
10497.000,88.000000,3777.5617
10497.000,89.000000,3434.5892
10497.000,90.000000,2788.0516
10497.000,91.000000,2855.9111
10499.000,81.000000,4575.5266
10499.000,82.000000,4362.5949
10499.000,83.000000,4240.3219
10499.000,84.000000,4186.9839
10499.000,85.000000,4799.8181
10500.000,81.000000,4323.5961
10500.000,82.000000,4197.8887
10500.000,83.000000,3210.1866
10500.000,84.000000,3974.8871
10500.000,85.000000,3764.4393
10500.000,86.000000,3761.1163
10500.000,87.000000,4009.0755
10500.000,88.000000,4007.8188
10500.000,89.000000,3787.7226
10500.000,90.000000,3827.9540
10500.000,91.000000,2823.9122
10501.000,81.000000,4277.7871
10501.000,82.000000,7346.2067
10501.000,83.000000,5572.0824
10501.000,84.000000,5087.2109
10501.000,85.000000,3823.1664
10501.000,86.000000,3933.7908
10501.000,87.000000,3006.5611
10501.000,88.000000,3329.0761
10501.000,89.000000,1892.8918
10502.000,81.000000,3961.7680
10502.000,82.000000,3836.9745
10502.000,83.000000,3979.7142
10502.000,84.000000,4828.3954
10502.000,85.000000,3732.8766
10502.000,86.000000,3571.1174
10502.000,87.000000,3360.5782
10502.000,88.000000,3510.7846
10502.000,89.000000,3726.7183
10502.000,90.000000,3340.7872
10502.000,91.000000,3814.6651
10503.000,81.000000,4938.6225
10503.000,82.000000,4384.1651
10503.000,83.000000,4528.4957
10503.000,84.000000,4596.8579
10503.000,85.000000,4749.5173
10503.000,86.000000,3561.4624
10503.000,87.000000,3724.2116
