plant          ,year           ,CD-productivity
15027.000,83.000000,2663.6124
15027.000,84.000000,3014.0506
15027.000,85.000000,4579.1516
15027.000,86.000000,4941.7003
15027.000,87.000000,4623.9371
15027.000,88.000000,4588.9398
15027.000,89.000000,4472.5937
15027.000,90.000000,4861.9278
15027.000,91.000000,3454.6047
15086.000,81.000000,525.86646
15086.000,82.000000,475.27563
15086.000,83.000000,502.99531
15086.000,84.000000,533.06420
15164.000,81.000000,1928.5844
15244.000,81.000000,5537.8065
15244.000,82.000000,6414.6921
15244.000,83.000000,6161.1359
15244.000,84.000000,7037.1021
15244.000,85.000000,8052.3864
15244.000,86.000000,9186.3146
15244.000,87.000000,10014.183
15244.000,88.000000,11116.913
15244.000,89.000000,13354.047
15244.000,90.000000,10453.376
15244.000,91.000000,11593.126
15398.000,81.000000,663.07415
15398.000,82.000000,748.98706
15398.000,83.000000,714.40184
15398.000,84.000000,949.75261
15398.000,85.000000,1173.2031
15398.000,86.000000,919.82657
15398.000,87.000000,1316.5805
15398.000,88.000000,1176.8619
15398.000,89.000000,1230.4986
15398.000,90.000000,1363.3655
15398.000,91.000000,1430.0365
15934.000,81.000000,2524.9598
15934.000,82.000000,2390.6741
15934.000,83.000000,2684.0788
15934.000,84.000000,2837.8895
15934.000,85.000000,2733.8537
15934.000,86.000000,2061.9850
16126.000,81.000000,3791.9784
16126.000,82.000000,4391.8123
16126.000,83.000000,5013.5841
16126.000,84.000000,5916.1028
16126.000,85.000000,6664.5223
16126.000,86.000000,6362.4193
16126.000,87.000000,6509.1725
16126.000,88.000000,5283.8992
16126.000,89.000000,5240.6017
16126.000,90.000000,5530.2031
16126.000,91.000000,4996.1379
17233.000,81.000000,1905.9233
17233.000,82.000000,2378.5000
17233.000,83.000000,1865.0910
17233.000,84.000000,2151.8408
17233.000,85.000000,2077.7323
17233.000,86.000000,2487.0568
17233.000,87.000000,2934.1336
17233.000,88.000000,3462.7434
17233.000,89.000000,3094.6288
17233.000,90.000000,3074.4153
17233.000,91.000000,2735.0322
17235.000,81.000000,2209.0043
17235.000,82.000000,2230.8385
17235.000,83.000000,2003.9635
17235.000,84.000000,2087.6063
17235.000,85.000000,2607.8310
17235.000,86.000000,3385.5364
17235.000,87.000000,2832.9970
17235.000,88.000000,2771.1244
17235.000,89.000000,2897.3427
17235.000,90.000000,2522.9761
17235.000,91.000000,3599.5639
17236.000,81.000000,12577.261
17236.000,82.000000,9757.3796
17256.000,87.000000,1232.3186
17256.000,89.000000,1020.2642
17256.000,90.000000,1068.0040
17256.000,91.000000,813.23623
17715.000,81.000000,4097.9541
17715.000,82.000000,4392.6738
17715.000,83.000000,5716.2721
17715.000,84.000000,6153.7184
17715.000,85.000000,5803.2094
17715.000,86.000000,5269.1535
17715.000,87.000000,6106.8863
17715.000,88.000000,5785.5231
17715.000,89.000000,5259.3001
17715.000,90.000000,5987.0293
17715.000,91.000000,6430.3192
18109.000,81.000000,3526.5944
18109.000,82.000000,5124.4315
18109.000,83.000000,3704.0339
18109.000,84.000000,3624.3652
18109.000,85.000000,4352.3048
18109.000,86.000000,3767.3219
18109.000,87.000000,3628.2471
18109.000,88.000000,3731.4792
18109.000,89.000000,3523.5936
18109.000,90.000000,3760.6150
18109.000,91.000000,4863.4477
18110.000,81.000000,715.23926
18110.000,82.000000,618.46172
18110.000,83.000000,820.36971
18110.000,84.000000,758.65691
18110.000,85.000000,700.91985
18110.000,86.000000,739.21361
18110.000,87.000000,681.27279
18110.000,88.000000,681.43290
18110.000,89.000000,759.97328
18110.000,90.000000,780.01615
18110.000,91.000000,598.41128
18111.000,81.000000,1728.1188
18111.000,82.000000,1731.3161
